sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_00FD2KMP	0.32668823717695894	0.6391164646277	0.43101160556750906	0.5738393138810876	0.5741246240725126	0.6662650444952353
BS_056Q8577	0.4728175557184411	0.6180545047731448	0.3499781457752512	0.3664795010177198	0.6350045074924486	0.5391025387171194
BS_0D5XCM8E	0.3791292404409978	0.6348377516548842	0.508765729005446	0.5744811533658241	0.26424102263725063	0.48075850213107785
BS_0Q71ZPDX	0.4920105778277051	0.7088947070127167	0.4833394757401475	0.39837301216019	0.4176784846731893	0.46002582057084734
BS_0S8E7590	0.7809715727303462	0.7967161681260433	0.6292852726908055	0.6113888832115896	0.48459336868102637	0.6252427238123991
BS_17ZSMXFH	0.7532029158270876	0.26969977721220345	0.6746836705009349	0.6056987582138649	0.43514457589140626	0.48888498203388875
BS_1DNQ1R02	0.5718745525242105	0.7283793455580151	0.46827690885583223	0.6253493314451899	0.532374014730443	0.3378938929358245
BS_22B80N9T	0.45952491604922097	0.26337470635350335	0.36928994293368356	0.514639730983722	0.7381992801362539	0.5046304430876197
BS_2720P44V	0.4918981114264643	0.2765499348212178	0.5930122739341607	0.3755680801925856	0.2304793730226093	0.5153748989316567
BS_2853394H	0.3085519779539914	0.6502593251565033	0.4018103742154127	0.47723476581809443	0.5630603735018926	0.43296196411837834
BS_29YQ60CP	0.29720131002911365	0.559167581764705	0.4455185216040253	0.3271051283880962	0.3349403258824113	0.5257672781284545
BS_2ARXK0TD	0.6404418015985237	0.5606077245347756	0.49041903416123356	0.23844132090954193	0.5568504750017776	0.3360622896459875
BS_2FVW6473	0.5698203709713555	0.6001829470085156	0.5747695684983996	0.46203170067628463	0.47658038656498236	0.27710160911732123
BS_2K01T8K6	0.5310428195981324	0.8552935523025542	0.4727584905753198	0.4306287467884018	0.42298773396710987	0.48013877841347347
BS_30F3Z9FS	0.44404301881778313	0.8232195429556565	0.5048924802508725	0.45062870733134786	0.5253354224464253	0.4243719545769247
BS_30YWQ3FY	0.5979352781260581	0.5933962472849335	0.47090047885166436	0.6107195762708778	0.492292234440951	0.49196542105941393
BS_31MBRWC4	0.7467069520712855	0.22937033621650058	0.529299443587279	0.44573916919317386	0.5750835378088035	0.509611736630784
BS_333KCNDP	0.5131458572882938	0.6448017303800164	0.5836410195255956	0.5835269213613757	0.40130355350805125	0.4934690397974446
BS_39ZZQVFE	0.5206169184453735	0.608235092748812	0.44476631066386907	0.4016423308299804	0.5131787619494992	0.663787306326447
BS_3GDARCHK	0.822162475221147	0.26949913825291794	0.5403865982519184	0.6048432562230455	0.6216634425544577	0.5157092909593867
BS_3N2YFZFB	0.4050783805262667	0.7811932831301219	0.45935426494965126	0.2381109623109372	0.5307111264915549	0.4415961523684765
BS_3ZPJAK9A	0.3310426629498792	0.6605232099687555	0.4311745484428311	0.7035610350834586	0.6220766919466348	0.5073242330463869
BS_4BGSTBN0	0.6186721150721591	0.07835255736025325	0.4317963730063079	0.522532506811264	0.5711980876680064	0.5405100686260762
BS_4GNN7J8E	0.33903193160106887	0.26745481751085454	0.6375374463536658	0.6598746554170672	0.31887417341499547	0.5664304989246586
BS_4KNBXM3C	0.36219456933328453	0.5601194008351853	0.437781777733856	0.4441283710689611	0.3179920026601324	0.48374571966953
BS_4Q3KRCZT	0.6755125648026025	0.17492701618096368	0.5991688686640118	0.4331785834041129	0.6695105157859277	0.41414425531117066
BS_516X056B	0.7230669958618596	0.4776347920786001	0.3193166175630626	0.619909152791193	0.5675193291037465	0.5461749869820239
BS_5K95FX4C	0.3872584430137001	0.08112805511776748	0.5990808427841098	0.518342291312617	0.6133376264733246	0.5627810030580853
BS_5ZD8FRPJ	0.6731383463082097	0.36648686563162125	0.5212880789909818	0.5540812122270459	0.3439409323858369	0.5007646024546354
BS_62SW4CC5	0.5490426191022868	0.936317152475171	0.5656446695874298	0.4862024359360825	0.5086171192728611	0.5261117680811864
BS_65A41ZQJ	0.7701789023026985	0.11609837760401116	0.42435235191058046	0.4808487593421062	0.6376764523585428	0.43804791180718666
BS_65WPD3DA	0.44743965756231796	0.8261133847132425	0.42121434649441086	0.494924482055751	0.6477277976091685	0.6205583235240436
BS_6BGES4ZG	0.4716871477372576	0.5532104495115071	0.6290537043963402	0.6318723794976233	0.5596953035698222	0.5226694694905758
BS_6H4Q24WA	0.403196846602514	0.7515182652449479	0.5825096228411807	0.5086279743053874	0.4341037236276993	0.32481281343434143
BS_6SY64H5J	0.40150507467677404	0.34261331733073896	0.5660027068595859	0.43189022259777643	0.6273739192988675	0.5036122560089249
BS_75YRDXET	0.38710630079050684	0.3186310938833471	0.44356622994786693	0.44696858599700573	0.5408689999501753	0.4423147194200898
BS_7MGXMG6S	0.44101207279827176	0.4951584508604952	0.47812603849017987	0.34020711153548755	0.49140835164991525	0.43440128481118334
BS_8FVF27TH	0.46575190177933584	0.6952457705527726	0.4472907324768105	0.5936659595472913	0.6407372378668742	0.5495811012180992
BS_8QVFVG0A	0.8188791211041805	0.10013473171949526	0.47427254963051746	0.5235523333090548	0.7302856911411962	0.42803490116550647
BS_8TTMM7FE	0.4231777501122152	0.6941187291547231	0.33949282369706457	0.5307677621096317	0.40610562655681065	0.5451666007382594
BS_8ZE4Z9G5	0.6460281844226516	0.7330039377979024	0.3779511042946755	0.30714560756932513	0.3808288591577924	0.4614526085790171
BS_9A1YTHFF	0.3845345514239044	0.7732449832858115	0.5362578702883266	0.5501276939051536	0.4320119156624786	0.40918058455147593
BS_9B0A62MT	0.331447078518906	0.7093609352624229	0.5513150299382344	0.4471495739108732	0.3921215130975665	0.48345618944830854
BS_9GJ3DB1H	0.4864226047084535	0.7616292260963555	0.4564159263679138	0.3742223258357137	0.26475825094557975	0.6206787730464516
BS_A4H0XQCR	0.5027500732983506	0.28960815243739557	0.5587922063653717	0.5707407715613151	0.48838323117723204	0.5712901329848354
BS_A52V3XJM	0.45580663553801865	0.5463682313907959	0.3171008040070248	0.508589840328781	0.37352450000651094	0.5052376777502712
BS_A76PNWQS	0.6029099038117897	0.10743325056183986	0.633162023856003	0.5105168961233403	0.21907881613163557	0.49467132326142854
BS_A8XW5S0W	0.5374672665996909	0.36381252811399634	0.5419890254100619	0.27067788669203946	0.39032740997703175	0.5425508105033084
BS_AB5PEQTJ	0.5569825870245486	0.6813170601673648	0.5755012062791076	0.3974156158247762	0.34265283274303976	0.5436282310617486
BS_AQJKXQ69	0.37235678737423844	0.6022470560165014	0.5583523679227773	0.57360038730452	0.2982046496769034	0.4609304543129069
BS_AZQM1JJH	0.6166589737007349	0.6663968803447864	0.687497182313329	0.579550857468772	0.6232276024438573	0.5584141809333951
BS_BK0HGRXM	0.29776273441838935	0.485729750175038	0.45570270570739707	0.6534459226200582	0.4571306061112076	0.46023573092533177
BS_BKTREQVQ	0.48948847572853	0.5314586714444057	0.4624207008171867	0.37840600210705444	0.6241141321350453	0.5832164477220413
BS_BW79W2PD	0.32554282775986915	0.745865022484582	0.36143802675935366	0.575862446085199	0.16809011577494595	0.4829954589898034
BS_CF63VG3S	0.5271811580328392	0.4934781693603492	0.5059842150041579	0.5134599395482058	0.36008822611918745	0.42257654281667906
BS_CG1RG607	0.2794558488189225	0.5556663155857126	0.491653707672285	0.444654528698232	0.24118865547080032	0.4934319003110034
BS_CG6R2RED	0.5630607592165604	0.21760960482168942	0.49175075609933316	0.6666143113300684	0.4947609056531561	0.5790605804106239
BS_CVEDJGHZ	0.5527307557247004	0.500697880265025	0.5978361674129095	0.26760756007434633	0.5424402768634422	0.6647303987121556
BS_CZPQ493E	0.34519786567303185	0.5229809105441834	0.4520522258008581	0.6737477090632111	0.631286864447726	0.6409766424045591
BS_DK87G2MP	0.3863264152739913	0.5635338793527551	0.48159024365049535	0.28894535823424883	0.38099547453848154	0.4165403053583513
BS_DNZVP92S	0.9494201020575527	0.0759402814868204	0.7068691939627388	0.522238695979647	0.5091232686896517	0.4713307608396034
BS_DR079H0D	0.4642019713872832	0.6848395383815775	0.44986338179621277	0.5249150111115187	0.3980036972626334	0.48800435522131486
BS_DS4Z2VBP	0.3671274110993193	0.5693127577503474	0.46713351277800713	0.7382575680380399	0.5374773776531981	0.591736723893414
BS_E2W0TCTA	0.6647511941375172	0.2933372128078293	0.40096140901882227	0.6178985119997197	0.6033135773674287	0.46686393147015864
BS_E7NVYA6G	0.41342329761827024	0.5412586184744828	0.4336143087250561	0.5128828560746255	0.3908732501597076	0.42903564151197
BS_EB0XRBT9	0.6074015214395843	0.15082746333110522	0.7157874290006644	0.3530331072346257	0.3008676892759549	0.315635412085783
BS_ENEYB4TG	0.3904396436550688	0.6600253512933156	0.47558983383954	0.5748269347991758	0.41227586876268263	0.6742998830372293
BS_EV9MAQXE	0.7980997559752921	0.11822197430032498	0.8281683525181811	0.6840491688531012	0.46761013109449595	0.5264627073213544
BS_F21R36MM	0.34320194254944897	0.5512757595772788	0.45875305366666985	0.7239930551166966	0.6433542696072347	0.542373120190244
BS_F77MGAQT	0.5323250760187996	0.14708969355828527	0.674621194137165	0.5826288666943619	0.4096492303431247	0.5078586011623604
BS_FZ62GZGV	0.6826086947895988	0.23911782398165093	0.5968501978030348	0.7932997901054826	0.7220932789134097	0.5872509632357644
BS_G1E5DATJ	0.5580009357913425	0.8260042883022332	0.48330996031296464	0.5523572936819071	0.614811288343847	0.4659546844478047
BS_GPYVYKP2	0.4875765977923876	0.17665613546386905	0.39851687599195146	0.3060664672851486	0.5216491329634845	0.4135929866421638
BS_H08FEN68	0.3117623872453451	0.29841802541491247	0.4228096883076818	0.4707280652138812	0.5574756760597576	0.430438338563404
BS_H0WF1WHE	0.28786245235634644	0.4901940379419886	0.4590996833977625	0.6633447172081441	0.6296434865170936	0.39256262187473917
BS_HJV0J603	0.551137860256844	0.817087446676035	0.4234235047902553	0.5047949268052316	0.6068124410261023	0.368947285254327
BS_HRJ9145M	0.33965217546155824	0.4696064489367704	0.5157242805081663	0.5531129126476024	0.709454583868185	0.5304845040718021
BS_HTV7WWZJ	0.6073369002079463	0.9301698829136622	0.48856772336351945	0.5366686432526375	0.39092762650335244	0.5113728209583547
BS_HVB0N4A3	0.6542248903259453	0.8261595359469407	0.5374200388648972	0.2701292121219923	0.5519797949840146	0.6053880650957321
BS_HVGKX0WY	0.40114907461162047	0.6326495365570729	0.391139748759962	0.4469629292261448	0.6989586892602747	0.49268572002437494
BS_HY2GHM23	0.5039521289727362	0.7467900696344072	0.4343633946445097	0.5177034129486995	0.47921920810399926	0.5034616906742405
BS_HZ9AYDCQ	0.3245613190567836	0.8476109801881747	0.45564452499625785	0.5068366525586245	0.3859566879908238	0.4967383937555455
BS_JE6RR750	0.3533049767253501	0.676389188972934	0.27567891434438796	0.5618064102582675	0.6075632719846805	0.4410498905535802
BS_JHTBR7DW	0.5759071723285641	0.327512399005562	0.47393199113024387	0.5551920425223725	0.6183845983187186	0.5268717506463869
BS_JP95KMRD	0.5451080617680011	0.7059545814157622	0.46650700408812884	0.7248431214852824	0.33418431468375	0.5516916902708509
BS_JQGJQ2QZ	0.7907711867402721	0.405087706836426	0.5493549723512504	0.5899248770198614	0.4806501088325831	0.4811718768048172
BS_K0X3PZGN	0.5811775098715436	0.8749209125717151	0.5495413287795846	0.2817874057888179	0.26818240019879064	0.6791731553292609
BS_K2PCC777	0.37043463452437386	0.6960923167227208	0.5072303982196865	0.5482991536792622	0.4122273482794208	0.4757424202569457
BS_K74N1BXQ	0.4816908422298087	0.7255197187629414	0.41800199185337295	0.5118049940020913	0.4587605208488417	0.5545571349679946
BS_K7S00RTR	0.5467886145347969	0.17393819732979712	0.39721420655465817	0.48104632568977	0.5095804908849073	0.5228032292898122
BS_K88T8SW7	0.6442622774318185	0.6529241026290777	0.4596621465159346	0.629681343136272	0.6509777285380826	0.38966042592904226
BS_KJ13ZTP4	0.3965855818760311	0.09463769596588424	0.38097344654368914	0.7475806571556978	0.28031401874514283	0.4037555058511535
BS_KKDTW11T	0.5252361926750911	0.40671568345760756	0.4321508634363306	0.4122203981649572	0.5313214312079994	0.4095270281762394
BS_KN7Y1N26	0.5577341776899355	0.06289238856555496	0.49543923968572867	0.44914776775952625	0.419876210656556	0.4459441762284261
BS_KRS4EV4X	0.4616362432322714	0.5308857565183179	0.4381606416724185	0.4630245983369901	0.688482045613974	0.5976090493244859
BS_KS8HMGA6	0.48668882988022427	0.4940515651919246	0.5387104673396017	0.33287009842102233	0.3274156289112883	0.525977578562479
BS_M0FA190Y	0.4393783873651896	0.8004511165233056	0.45408035493240617	0.43730252316161194	0.22185619927069672	0.42552897122925265
BS_M54TWTH4	0.6926360334993309	0.6491094596169815	0.4580913909152847	0.5724350924126338	0.6006658162051118	0.4103921996024336
BS_M62BBERH	0.5265150553218056	0.31063450118703717	0.5210913072162547	0.583022995247078	0.5037072839125762	0.5002822279600442
BS_MH8RAG4A	0.552094269167279	0.7776039406449609	0.5763965531835356	0.4310172263717456	0.5577215226020199	0.6366479231564475
BS_MN8EP9AF	0.39407051410692545	0.452437363932396	0.5656439835686201	0.599838126862156	0.6149387827394623	0.4853241836472547
BS_N3710YR1	0.5231187112113316	0.4921889797277712	0.427819036641904	0.34254428268737996	0.5420651062427506	0.560919898711456
BS_N5NA83D2	0.27066030816926107	0.5221442870103294	0.44472680222185546	0.5526994555755523	0.648312359904051	0.4584598806583933
BS_NBZNAG7Q	0.5946108313779385	0.0736353032616248	0.6251499607211563	0.6880046855281738	0.5986548935443364	0.5911105436061175
BS_NEFAASTR	0.42298655527276696	0.4030972338475496	0.4840579631875188	0.733591811624362	0.48689260620837066	0.47777743816032875
BS_NX1R0BC3	0.5164904253842986	0.5647108844706578	0.603564391407256	0.3240654431979251	0.5573018452650648	0.5037419758632127
BS_P7W3AYKV	0.38454803027984447	0.5633002577910057	0.5307445954478147	0.5813349458113964	0.5113742032136076	0.6023635498634026
BS_PWDRF91N	0.3807276425632164	0.4896968123148221	0.40500300163114306	0.47312311405902996	0.7450637901734125	0.6053685834659728
BS_Q06J3RYW	0.33656199185327657	0.42913163746406047	0.4356597989307211	0.5254042838592458	0.23685441656080877	0.5541418955563032
BS_QY2G1JZJ	0.4967772936358022	0.5940991570746713	0.49789556865038825	0.5079216607345436	0.7164673492064156	0.47914388969366273
BS_QZAR0AB5	0.4864792110645028	0.30651079936468245	0.4742981957194113	0.39353691444358574	0.46544945477737687	0.6137283711925238
BS_RHAWQJ48	0.5515920151616136	0.6136395203237107	0.50766065061353	0.6858452354931287	0.7429270844229511	0.4802946384522077
BS_RN0VAY51	0.41893641133349385	0.7464230332743673	0.4003103301716505	0.35803396440417395	0.506554580685761	0.6146522288067947
BS_S20SP0WW	0.711821032712981	0.6168989455123218	0.6966132284017156	0.7030686912105717	0.4091690891204645	0.5336381515233126
BS_S2Z0KJSX	0.38541893416591794	0.2623255543773271	0.42043042683809123	0.6923844656584841	0.5087374711311972	0.4030397669454611
BS_S56VRTCE	0.38417981377327143	0.03223622565265304	0.5000712605132837	0.3850960659487333	0.7561316201514351	0.5483516743092108
BS_S8K878T3	0.2954500597815671	0.7329771997205957	0.7032181144741448	0.47216553688408586	0.5346064628008879	0.5425219229118172
BS_S8ZE9VMN	0.3329697164978407	0.7296926814149103	0.4126329946263329	0.45118554895854796	0.4970490243959505	0.4906914052777595
BS_SBMAM00V	0.48531533876379473	0.3784166736937721	0.5463850738544647	0.4630342850861184	0.5499648905351905	0.38996174386632815
BS_SD0EMK7Y	0.3276275813654971	0.5738111878418687	0.49826795707346244	0.48002162728127634	0.6020027188908363	0.5244542047974161
BS_SERDGASJ	0.3011753182404987	0.47810790433832073	0.4434504486367997	0.3998834624100339	0.5211182802152337	0.38198154817311963
BS_SNQ9QFPA	0.7734579080652716	0.1638270547984095	0.5063096370468712	0.5564099822228933	0.5407107337634164	0.4624953836075161
BS_STAJHZDX	0.5775049211801272	0.10803139303416266	0.5181420801921832	0.6616875193752205	0.49443348093966605	0.44846101622534795
BS_TBBZ93A5	0.6679607809936838	0.1525919604266881	0.3982339617404298	0.21303437006275172	0.6214978304535567	0.5974184648818034
BS_TTE04ZP8	0.416420048480493	0.4971825816709465	0.5402825656737452	0.5318527474781145	0.5143720862802309	0.5848340324263344
BS_V558NW3Q	0.673506579927826	0.7770692007483055	0.6459966726081383	0.430371689857587	0.5137604604728475	0.5147908857549285
BS_V92ZMBXX	0.5242655835229739	0.3628517093659826	0.6314666276402592	0.5519547967852418	0.46443976038395457	0.49439432066257416
BS_VBMRQK4F	0.7510574271952127	0.3103878360083092	0.7715520537102586	0.4471425624851786	0.6904298274437081	0.5155692549397476
BS_VF3NVT4G	0.5862306815886684	0.35668844330407445	0.5925565235940055	0.30812342801279013	0.4972617973598114	0.4071015661347329
BS_VKHJG2B8	0.5803031400073992	0.8361057630333318	0.5058219505872474	0.37835528955036785	0.20475315602436597	0.5183213119001069
BS_VWYA7FAH	0.2718239531354848	0.5154748226022506	0.4918435650175484	0.739567307573247	0.46728015868579914	0.6538069300007973
BS_VZJ7403W	0.3330989275706838	0.6677945497285942	0.403868998029992	0.25242639569474956	0.45373208040096075	0.4635539502326769
BS_W7379M7V	0.6326813312839609	0.5158748979616249	0.5963086156162999	0.458862376662382	0.6412955641267076	0.5680189054832512
BS_WVRX4C9Z	0.3630865487740904	0.8506701127006752	0.511478830755371	0.5087711373429964	0.7152749572536545	0.5071242724116989
BS_X20JCR4H	0.6088996777698884	0.749043610432465	0.633914535605292	0.38808418168875575	0.4412492886590322	0.48141962769123786
BS_X9QAGVB9	0.315009368142616	0.13320061865872201	0.3732457196420075	0.45189186473280696	0.47093868061771316	0.47603779272937413
BS_XVX21VNP	0.39095408454239283	0.7445372019337981	0.35496049318663364	0.44742992247689084	0.5743308657109248	0.5284454033388383
BS_YB1TNZMX	0.6878137326986191	0.11584982384381495	0.5452347024713277	0.6763401041217196	0.7172873472738772	0.5980506351926396
BS_YGWTGBWR	0.375949598400449	0.6320061312395864	0.379731531563666	0.3960758601449897	0.7228374667330261	0.5390954022785288
BS_YMKQT5V0	0.334712976205401	0.5025242249988493	0.4934629167519769	0.39461533548207817	0.5227338952996022	0.5292264560130424
BS_YR12D1ZY	0.4337502800162189	0.575749350572813	0.48665707352303095	0.32723850580220976	0.5544527292957618	0.41021184775597586
BS_YTMHB7J1	0.48819836808066314	0.3458707344369313	0.4735756784197731	0.7033535356020271	0.4325702015278708	0.4442667848322673
BS_YTWEM5SG	0.4742499530214099	0.6354641897794098	0.5426555293638599	0.6079206674689478	0.5906038774024861	0.36355565958790104
BS_YWHJY99A	0.35061503867578503	0.8566770942385593	0.4747367887827484	0.4724966393690018	0.8051576284630724	0.4748167036863473
BS_YZM9RFVD	0.4195052507957972	0.5863290413165353	0.4732653774579362	0.3180230102814193	0.2663700434178424	0.398977273911635
BS_Z30J2YJV	0.7519801081308538	0.3481327891350287	0.4550069443127409	0.45573973250899574	0.1519257072241217	0.3969369775422543
BS_Z9BBQBA7	0.4531558185813872	0.6867140499562759	0.421542499047297	0.45047875006154636	0.13467039084206692	0.4613098391292959
BS_ZK6WE17T	0.3957908048434499	0.34007397570459236	0.5482353054039177	0.4076937053562424	0.6308425682231938	0.4684613113829716
